312,20200120,20200201,20200127,16636,3578.00
311,20200121,20200202,20200128,21710,3578.00
311,20200121,20200202,20200128,13583,3578.00
312,20200121,20200202,20200128,11593,3578.00
314,20200122,20200203,20200129,21741,3578.00
310,20200122,20200203,20200129,13585,3578.00
328,20200122,20200203,20200129,14510,699.00
312,20200122,20200203,20200129,16523,3578.00
312,20200123,20200204,20200130,11611,3578.00
313,20200123,20200204,20200130,13259,3578.00
310,20200123,20200204,20200130,16350,3578.00
345,20200123,20200204,20200130,11004,3400.00
346,20200123,20200204,20200130,11026,3400.00
312,20200124,20200205,20200131,27662,3578.00
350,20200124,20200205,20200131,28390,3375.00
350,20200124,20200205,20200131,25866,3375.00
311,20200124,20200205,20200131,16494,3578.00
314,20200124,20200205,20200131,16496,3578.00
310,20200124,20200205,20200131,16519,3578.00
312,20200124,20200205,20200131,16528,3578.00
346,20200124,20200205,20200131,11006,3400.00
312,20200125,20200206,20200201,27651,3578.00
310,20200125,20200206,20200201,27663,3578.00
313,20200125,20200206,20200201,27669,3578.00
342,20200125,20200206,20200201,19942,699.00
338,20200125,20200206,20200201,14558,699.00
313,20200125,20200206,20200201,16349,3578.00
348,20200125,20200206,20200201,11008,3375.00
338,20200125,20200206,20200201,25250,699.00
310,20200126,20200207,20200202,27605,3578.00
310,20200126,20200207,20200202,27611,3578.00
311,20200126,20200207,20200202,16347,3578.00
349,20200126,20200207,20200202,11028,3375.00
310,20200126,20200207,20200202,13584,3578.00
310,20200127,20200208,20200203,21727,3578.00
348,20200127,20200208,20200203,28393,3375.00
348,20200127,20200208,20200203,19802,3375.00
324,20200127,20200208,20200203,26620,699.00
350,20200127,20200208,20200203,11009,3375.00
313,20200128,20200209,20200204,27641,3578.00
311,20200128,20200209,20200204,27673,3578.00
326,20200128,20200209,20200204,17957,699.00
314,20200128,20200209,20200204,13406,3578.00
312,20200128,20200209,20200204,16630,3578.00
313,20200129,20200210,20200205,22041,3578.00
314,20200129,20200210,20200205,12124,3578.00
313,20200129,20200210,20200205,28066,3578.00
313,20200129,20200210,20200205,16743,3578.00
310,20200129,20200210,20200205,13546,3578.00
312,20200130,20200211,20200206,28018,3578.00
310,20200130,20200211,20200206,12132,3578.00
314,20200130,20200211,20200206,16661,3578.00
351,20200131,20200212,20200207,11055,3375.00
314,20200131,20200212,20200207,16662,3578.00
313,20200131,20200212,20200207,16740,3578.00
322,20200131,20200212,20200207,25270,699.00
312,20200201,20200213,20200208,28038,3578.00
313,20200201,20200213,20200208,13548,3578.00
314,20200201,20200213,20200208,16741,3578.00
347,20200201,20200213,20200208,11031,3400.00
346,20200201,20200213,20200208,11034,3400.00
334,20200202,20200214,20200209,20048,699.00
311,20200202,20200214,20200209,28065,3578.00
312,20200202,20200214,20200209,17047,3578.00
310,20200202,20200214,20200209,16686,3578.00
312,20200202,20200214,20200209,16659,3578.00
336,20200202,20200214,20200209,25294,699.00
314,20200203,20200215,20200210,13600,3578.00
310,20200203,20200215,20200210,17051,3578.00
338,20200203,20200215,20200210,14565,699.00
344,20200203,20200215,20200210,11054,3400.00
310,20200203,20200215,20200210,16675,3578.00
313,20200203,20200215,20200210,16687,3578.00
310,20200203,20200215,20200210,16712,3578.00
345,20200203,20200215,20200210,11047,3400.00
310,20200204,20200216,20200211,27726,3578.00
311,20200204,20200216,20200211,28014,3578.00
311,20200204,20200216,20200211,16696,3578.00
312,20200204,20200216,20200211,16639,3578.00
342,20200205,20200217,20200212,20049,699.00
311,20200205,20200217,20200212,13602,3578.00
314,20200205,20200217,20200212,13661,3578.00
344,20200205,20200217,20200212,11030,3400.00
313,20200206,20200218,20200213,28068,3578.00
312,20200206,20200218,20200213,16658,3578.00
348,20200206,20200218,20200213,11035,3375.00
349,20200206,20200218,20200213,11046,3375.00
311,20200207,20200219,20200214,28031,3578.00
312,20200207,20200219,20200214,28076,3578.00
314,20200207,20200219,20200214,16685,3578.00
312,20200207,20200219,20200214,16745,3578.00
351,20200207,20200219,20200214,11038,3375.00
347,20200207,20200219,20200214,11039,3400.00
313,20200208,20200220,20200215,28040,3578.00
313,20200208,20200220,20200215,28067,3578.00
310,20200208,20200220,20200215,28071,3578.00
311,20200208,20200220,20200215,16684,3578.00
314,20200208,20200220,20200215,16657,3578.00
314,20200209,20200221,20200216,21939,3578.00
312,20200209,20200221,20200216,28039,3578.00
312,20200209,20200221,20200216,13687,3578.00
312,20200209,20200221,20200216,13540,3578.00
310,20200209,20200221,20200216,28063,3578.00
312,20200209,20200221,20200216,16703,3578.00
310,20200210,20200222,20200217,28030,3578.00
322,20200210,20200222,20200217,14576,699.00
351,20200210,20200222,20200217,11048,3375.00
314,20200210,20200222,20200217,16664,3578.00
342,20200210,20200222,20200217,25271,699.00
314,20200211,20200223,20200218,28017,3578.00
311,20200211,20200223,20200218,13545,3578.00
313,20200211,20200223,20200218,13515,3578.00
310,20200211,20200223,20200218,28070,3578.00
310,20200212,20200224,20200219,28042,3578.00
344,20200212,20200224,20200219,11244,3400.00
312,20200212,20200224,20200219,28083,3578.00
344,20200212,20200224,20200219,25872,3400.00
310,20200212,20200224,20200219,16660,3578.00
311,20200212,20200224,20200219,16638,3578.00
314,20200214,20200226,20200221,16929,3578.00
314,20200215,20200227,20200222,27681,3578.00
312,20200215,20200227,20200222,21813,3578.00
310,20200215,20200227,20200222,27920,3578.00
310,20200215,20200227,20200222,28022,3578.00
348,20200215,20200227,20200222,11033,3375.00
311,20200215,20200227,20200222,28047,3578.00
311,20200216,20200228,20200223,27918,3578.00
313,20200216,20200228,20200223,28044,3578.00
336,20200216,20200228,20200223,14572,699.00
342,20200216,20200228,20200223,19325,699.00
310,20200216,20200228,20200223,28061,3578.00
334,20200216,20200228,20200223,26629,699.00
310,20200216,20200228,20200223,16744,3578.00
320,20200216,20200228,20200223,25555,699.00
312,20200217,20200301,20200224,27678,3578.00
314,20200217,20200301,20200224,27759,3578.00
310,20200217,20200301,20200224,13680,3578.00
310,20200217,20200301,20200224,13514,3578.00
349,20200217,20200301,20200224,11052,3375.00
312,20200217,20200301,20200224,16928,3578.00
313,20200218,20200302,20200225,27917,3578.00
311,20200218,20200302,20200225,13693,3578.00
350,20200218,20200302,20200225,11247,3375.00
310,20200218,20200302,20200225,28078,3578.00
350,20200218,20200302,20200225,25876,3375.00
310,20200218,20200302,20200225,16701,3578.00
311,20200218,20200302,20200225,16931,3578.00
348,20200218,20200302,20200225,11032,3375.00
313,20200219,20200303,20200226,22008,3578.00
349,20200219,20200303,20200226,19830,3375.00
314,20200219,20200303,20200226,16663,3578.00
314,20200219,20200303,20200226,16708,3578.00
310,20200219,20200303,20200226,17045,3578.00
310,20200220,20200304,20200227,21921,3578.00
312,20200220,20200304,20200227,17048,3578.00
350,20200220,20200304,20200227,11050,3375.00
311,20200221,20200305,20200228,12131,3578.00
313,20200221,20200305,20200228,13689,3578.00
344,20200221,20200305,20200228,11243,3400.00
314,20200221,20200305,20200228,16693,3578.00
313,20200221,20200305,20200228,16702,3578.00
312,20200221,20200305,20200228,16707,3578.00
310,20200221,20200305,20200228,17046,3578.00
328,20200221,20200305,20200228,25272,699.00
344,20200221,20200305,20200228,25868,3400.00
342,20200222,20200306,20200301,17971,699.00
351,20200222,20200306,20200301,11057,3375.00
313,20200222,20200306,20200301,16742,3578.00
313,20200223,20200307,20200302,13678,3578.00
311,20200223,20200307,20200302,13679,3578.00
314,20200223,20200307,20200302,13690,3578.00
344,20200223,20200307,20200302,28394,3400.00
313,20200223,20200307,20200302,28064,3578.00
344,20200223,20200307,20200302,25878,3400.00
314,20200223,20200307,20200302,16713,3578.00
314,20200224,20200308,20200303,13538,3578.00
310,20200224,20200308,20200303,17050,3578.00
310,20200225,20200309,20200304,13691,3578.00
314,20200225,20200309,20200304,16637,3578.00
338,20200226,20200310,20200305,19329,699.00
314,20200226,20200310,20200305,13542,3578.00
310,20200226,20200310,20200305,13543,3578.00
314,20200226,20200310,20200305,13559,3578.00
338,20200226,20200310,20200305,14577,699.00
350,20200226,20200310,20200305,11056,3375.00
313,20200226,20200310,20200305,16688,3578.00
342,20200226,20200310,20200305,25273,699.00
310,20200227,20200311,20200306,27919,3578.00
310,20200227,20200311,20200306,28041,3578.00
344,20200227,20200311,20200306,11240,3400.00
310,20200227,20200311,20200306,22050,3578.00
310,20200227,20200311,20200306,28062,3578.00
344,20200227,20200311,20200306,25867,3400.00
310,20200227,20200311,20200306,17049,3578.00
313,20200228,20200312,20200307,13541,3578.00
349,20200228,20200312,20200307,28395,3375.00
349,20200228,20200312,20200307,19829,3375.00
313,20200228,20200312,20200307,16691,3578.00
311,20200228,20200312,20200307,16656,3578.00
351,20200228,20200312,20200307,11044,3375.00
310,20200301,20200313,20200308,13821,3578.00
310,20200301,20200313,20200308,28156,3578.00
311,20200301,20200313,20200308,22114,3578.00
314,20200301,20200313,20200308,17328,3578.00
310,20200302,20200314,20200309,13765,3578.00
311,20200302,20200314,20200309,13792,3578.00
311,20200302,20200314,20200309,12221,3578.00
313,20200302,20200314,20200309,13572,3578.00
313,20200302,20200314,20200309,22058,3578.00
313,20200302,20200314,20200309,28145,3578.00
312,20200302,20200314,20200309,17071,3578.00
310,20200302,20200314,20200309,17309,3578.00
313,20200302,20200314,20200309,17310,3578.00
310,20200302,20200314,20200309,17320,3578.00
310,20200303,20200315,20200310,28172,3578.00
312,20200303,20200315,20200310,17242,3578.00
312,20200303,20200315,20200310,17315,3578.00
328,20200303,20200315,20200310,25558,699.00
346,20200304,20200316,20200311,11334,3400.00
312,20200304,20200316,20200311,28168,3578.00
311,20200304,20200316,20200311,28181,3578.00
313,20200304,20200316,20200311,28131,3578.00
346,20200304,20200316,20200311,25887,3400.00
314,20200304,20200316,20200311,17055,3578.00
311,20200305,20200317,20200312,13567,3578.00
311,20200305,20200317,20200312,28182,3578.00
312,20200305,20200317,20200312,28186,3578.00
314,20200306,20200318,20200313,13772,3578.00
311,20200306,20200318,20200313,28185,3578.00
314,20200306,20200318,20200313,28193,3578.00
310,20200306,20200318,20200313,28088,3578.00
313,20200306,20200318,20200313,17065,3578.00
338,20200306,20200318,20200313,14581,699.00
314,20200306,20200318,20200313,17308,3578.00
313,20200307,20200319,20200314,12211,3578.00
311,20200307,20200319,20200314,28179,3578.00
314,20200307,20200319,20200314,28183,3578.00
313,20200307,20200319,20200314,28112,3578.00
338,20200307,20200319,20200314,14584,699.00
312,20200308,20200320,20200315,13784,3578.00
311,20200308,20200320,20200315,17229,3578.00
313,20200308,20200320,20200315,17246,3578.00
314,20200309,20200321,20200316,12220,3578.00
350,20200309,20200321,20200316,11337,3375.00
312,20200309,20200321,20200316,28097,3578.00
350,20200309,20200321,20200316,25888,3375.00
347,20200309,20200321,20200316,11058,3400.00
312,20200309,20200321,20200316,17294,3578.00
310,20200309,20200321,20200316,17299,3578.00
310,20200310,20200322,20200317,28158,3578.00
314,20200310,20200322,20200317,17247,3578.00
310,20200310,20200322,20200317,17280,3578.00
347,20200312,20200324,20200319,25889,3400.00
313,20200312,20200324,20200319,17069,3578.00
334,20200313,20200325,20200320,20052,699.00
322,20200313,20200325,20200320,20054,699.00
348,20200313,20200325,20200320,11061,3375.00
310,20200313,20200325,20200320,17248,3578.00
312,20200314,20200326,20200321,13570,3578.00
312,20200314,20200326,20200321,28164,3578.00
310,20200314,20200326,20200321,17064,3578.00
313,20200314,20200326,20200321,17249,3578.00
314,20200314,20200326,20200321,17295,3578.00
312,20200315,20200327,20200322,28096,3578.00
310,20200315,20200327,20200322,28150,3578.00
313,20200315,20200327,20200322,17259,3578.00
311,20200315,20200327,20200322,17312,3578.00
313,20200316,20200328,20200323,12254,3578.00
311,20200316,20200328,20200323,28159,3578.00
312,20200316,20200328,20200323,28149,3578.00
336,20200316,20200328,20200323,14580,699.00
312,20200316,20200328,20200323,17285,3578.00
347,20200317,20200329,20200324,11250,3400.00
313,20200317,20200329,20200324,28162,3578.00
347,20200317,20200329,20200324,25879,3400.00
311,20200317,20200329,20200324,17257,3578.00
310,20200318,20200330,20200325,13783,3578.00
313,20200318,20200330,20200325,28154,3578.00
312,20200318,20200330,20200325,28170,3578.00
310,20200318,20200330,20200325,17351,3578.00
311,20200318,20200330,20200325,17332,3578.00
312,20200319,20200331,20200326,28180,3578.00
314,20200319,20200331,20200326,13560,3578.00
310,20200319,20200331,20200326,28148,3578.00
311,20200319,20200331,20200326,22109,3578.00
338,20200319,20200331,20200326,14590,699.00
345,20200319,20200331,20200326,11060,3400.00
314,20200319,20200331,20200326,17255,3578.00
311,20200319,20200331,20200326,17258,3578.00
310,20200320,20200401,20200327,13847,3578.00
314,20200320,20200401,20200327,28166,3578.00
322,20200321,20200402,20200328,20060,699.00
313,20200321,20200402,20200328,12255,3578.00
349,20200321,20200402,20200328,28401,3375.00
344,20200321,20200402,20200328,11333,3400.00
344,20200321,20200402,20200328,25886,3400.00
312,20200321,20200402,20200328,17241,3578.00
334,20200321,20200402,20200328,17973,699.00
312,20200321,20200402,20200328,17334,3578.00
310,20200322,20200403,20200329,13841,3578.00
312,20200322,20200403,20200329,28184,3578.00
313,20200322,20200403,20200329,22117,3578.00
312,20200322,20200403,20200329,28191,3578.00
310,20200322,20200403,20200329,17056,3578.00
311,20200322,20200403,20200329,17079,3578.00
311,20200323,20200404,20200330,12217,3578.00
311,20200323,20200404,20200330,13580,3578.00
313,20200323,20200404,20200330,28155,3578.00
313,20200323,20200404,20200330,28163,3578.00
312,20200323,20200404,20200330,17278,3578.00
312,20200323,20200404,20200330,17329,3578.00
330,20200323,20200404,20200330,25556,699.00
312,20200324,20200405,20200331,12219,3578.00
310,20200324,20200405,20200331,17233,3578.00
313,20200324,20200405,20200331,17240,3578.00
313,20200325,20200406,20200401,13845,3578.00
312,20200325,20200406,20200401,28167,3578.00
311,20200325,20200406,20200401,28190,3578.00
312,20200326,20200407,20200402,13777,3578.00
310,20200326,20200407,20200402,28099,3578.00
314,20200326,20200407,20200402,28142,3578.00
340,20200326,20200407,20200402,14585,699.00
312,20200326,20200407,20200402,17232,3578.00
313,20200327,20200408,20200403,12212,3578.00
310,20200327,20200408,20200403,13579,3578.00
312,20200327,20200408,20200403,28171,3578.00
312,20200327,20200408,20200403,28194,3578.00
312,20200327,20200408,20200403,22112,3578.00
322,20200327,20200408,20200403,20149,699.00
310,20200327,20200408,20200403,17279,3578.00
313,20200327,20200408,20200403,17286,3578.00
320,20200327,20200408,20200403,25557,699.00
336,20200327,20200408,20200403,25559,699.00
336,20200328,20200409,20200404,19339,699.00
312,20200328,20200409,20200404,13820,3578.00
326,20200329,20200410,20200405,14589,699.00
314,20200330,20200411,20200406,13794,3578.00
314,20200330,20200411,20200406,13846,3578.00
311,20200330,20200411,20200406,12256,3578.00
311,20200330,20200411,20200406,28147,3578.00
314,20200330,20200411,20200406,28152,3578.00
311,20200330,20200411,20200406,17256,3578.00
313,20200330,20200411,20200406,17277,3578.00
311,20200330,20200411,20200406,17288,3578.00
310,20200330,20200411,20200406,17293,3578.00
313,20200330,20200411,20200406,17326,3578.00
314,20200331,20200412,20200407,14429,3578.00
311,20200331,20200412,20200407,28222,3578.00
328,20200331,20200412,20200407,17975,699.00
344,20200331,20200412,20200407,11072,3400.00
311,20200401,20200413,20200408,12267,3578.00
351,20200401,20200413,20200408,11095,3375.00
312,20200401,20200413,20200408,17728,3578.00
314,20200402,20200414,20200409,28598,3578.00
310,20200402,20200414,20200409,17921,3578.00
311,20200402,20200414,20200409,17904,3578.00
312,20200402,20200414,20200409,28199,3578.00
311,20200403,20200415,20200410,28257,3578.00
310,20200403,20200415,20200410,17510,3578.00
345,20200404,20200416,20200411,11343,3400.00
311,20200404,20200416,20200411,28273,3578.00
324,20200404,20200416,20200411,20165,699.00
345,20200404,20200416,20200411,25895,3400.00
351,20200404,20200416,20200411,11097,3375.00
314,20200404,20200416,20200411,18188,3578.00
311,20200404,20200416,20200411,18189,3578.00
314,20200404,20200416,20200411,17354,3578.00
348,20200405,20200417,20200412,25905,3375.00
320,20200405,20200417,20200412,14610,699.00
314,20200405,20200417,20200412,17920,3578.00
310,20200406,20200418,20200413,14427,3578.00
313,20200406,20200418,20200413,28200,3578.00
336,20200406,20200418,20200413,14602,699.00
312,20200406,20200418,20200413,17911,3578.00
313,20200407,20200419,20200414,14159,3578.00
311,20200407,20200419,20200414,28243,3578.00
312,20200407,20200419,20200414,28244,3578.00
314,20200407,20200419,20200414,28271,3578.00
311,20200407,20200419,20200414,28297,3578.00
326,20200407,20200419,20200414,14591,699.00
336,20200407,20200419,20200414,14603,699.00
347,20200407,20200419,20200414,11093,3400.00
345,20200407,20200419,20200414,11099,3400.00
310,20200407,20200419,20200414,17511,3578.00
310,20200407,20200419,20200414,17732,3578.00
311,20200408,20200420,20200415,14525,3578.00
311,20200408,20200420,20200415,14158,3578.00
310,20200408,20200420,20200415,13686,3578.00
310,20200408,20200420,20200415,28259,3578.00
312,20200408,20200420,20200415,28285,3578.00
348,20200408,20200420,20200415,11092,3375.00
313,20200408,20200420,20200415,17912,3578.00
313,20200408,20200420,20200415,17502,3578.00
328,20200408,20200420,20200415,25562,699.00
314,20200409,20200421,20200416,14150,3578.00
310,20200409,20200421,20200416,28250,3578.00
313,20200409,20200421,20200416,18193,3578.00
311,20200409,20200421,20200416,17514,3578.00
310,20200409,20200421,20200416,17736,3578.00
310,20200410,20200422,20200417,13767,3578.00
310,20200410,20200422,20200417,14157,3578.00
310,20200410,20200422,20200417,14183,3578.00
349,20200410,20200422,20200417,29399,3375.00
310,20200410,20200422,20200417,28234,3578.00
349,20200410,20200422,20200417,25903,3375.00
351,20200410,20200422,20200417,11080,3375.00
310,20200410,20200422,20200417,17915,3578.00
313,20200411,20200423,20200418,14191,3578.00
347,20200411,20200423,20200418,11341,3400.00
310,20200411,20200423,20200418,28268,3578.00
311,20200411,20200423,20200418,28296,3578.00
314,20200411,20200423,20200418,28298,3578.00
312,20200411,20200423,20200418,28587,3578.00
351,20200411,20200423,20200418,11096,3375.00
310,20200411,20200423,20200418,17924,3578.00
313,20200411,20200423,20200418,17925,3578.00
314,20200411,20200423,20200418,17353,3578.00
313,20200411,20200423,20200418,17730,3578.00
314,20200411,20200423,20200418,17910,3578.00
345,20200412,20200424,20200419,29398,3400.00
313,20200412,20200424,20200419,28246,3578.00
314,20200412,20200424,20200419,28339,3578.00
345,20200412,20200424,20200419,25901,3400.00
330,20200412,20200424,20200419,14596,699.00
312,20200412,20200424,20200419,17733,3578.00
311,20200413,20200425,20200420,28240,3578.00
312,20200413,20200425,20200420,28588,3578.00
312,20200413,20200425,20200420,17515,3578.00
314,20200414,20200426,20200421,13666,3578.00
350,20200414,20200426,20200421,19844,3375.00
314,20200415,20200427,20200422,28221,3578.00
310,20200415,20200427,20200422,28224,3578.00
313,20200415,20200427,20200422,28299,3578.00
351,20200415,20200427,20200422,11077,3375.00
351,20200415,20200427,20200422,11103,3375.00
320,20200415,20200427,20200422,25563,699.00
310,20200416,20200428,20200423,28223,3578.00
312,20200416,20200428,20200423,28584,3578.00
349,20200416,20200428,20200423,11100,3375.00
310,20200417,20200429,20200424,13606,3578.00
311,20200417,20200429,20200424,28340,3578.00
312,20200417,20200429,20200424,28355,3578.00
345,20200417,20200429,20200424,11069,3400.00
311,20200417,20200429,20200424,17917,3578.00
311,20200417,20200429,20200424,17919,3578.00
310,20200417,20200429,20200424,17352,3578.00
311,20200417,20200429,20200424,17512,3578.00
313,20200418,20200430,20200425,13607,3578.00
326,20200418,20200430,20200425,19353,699.00
313,20200418,20200430,20200425,28586,3578.00
312,20200418,20200430,20200425,17916,3578.00
311,20200418,20200430,20200425,17504,3578.00
314,20200419,20200501,20200426,13770,3578.00
314,20200419,20200501,20200426,14146,3578.00
313,20200419,20200501,20200426,28362,3578.00
314,20200419,20200501,20200426,28583,3578.00
313,20200419,20200501,20200426,17927,3578.00
312,20200419,20200501,20200426,17725,3578.00
314,20200420,20200502,20200427,14165,3578.00
312,20200420,20200502,20200427,28270,3578.00
310,20200420,20200502,20200427,28580,3578.00
312,20200421,20200503,20200428,28573,3578.00
322,20200421,20200503,20200428,26630,699.00
344,20200421,20200503,20200428,11076,3400.00
312,20200421,20200503,20200428,17909,3578.00
310,20200422,20200504,20200429,14195,3578.00
312,20200422,20200504,20200429,12261,3578.00
312,20200422,20200504,20200429,22118,3578.00
334,20200422,20200504,20200429,14599,699.00
310,20200422,20200504,20200429,17370,3578.00
311,20200424,20200506,20200501,13697,3578.00
314,20200425,20200507,20200502,17478,3578.00
313,20200425,20200507,20200502,17914,3578.00
312,20200426,20200508,20200503,12265,3578.00
311,20200426,20200508,20200503,28264,3578.00
312,20200426,20200508,20200503,28293,3578.00
310,20200426,20200508,20200503,28294,3578.00
313,20200426,20200508,20200503,28295,3578.00
332,20200426,20200508,20200503,20164,699.00
310,20200426,20200508,20200503,17923,3578.00
310,20200426,20200508,20200503,17926,3578.00
312,20200426,20200508,20200503,17513,3578.00
320,20200426,20200508,20200503,25560,699.00
311,20200427,20200509,20200504,28196,3578.00
314,20200427,20200509,20200504,28247,3578.00
314,20200427,20200509,20200504,28288,3578.00
334,20200427,20200509,20200504,20150,699.00
313,20200427,20200509,20200504,17918,3578.00
311,20200428,20200510,20200505,14155,3578.00
332,20200428,20200510,20200505,19340,699.00
314,20200428,20200510,20200505,22120,3578.00
320,20200428,20200510,20200505,14613,699.00
334,20200428,20200510,20200505,26640,699.00
346,20200428,20200510,20200505,11070,3400.00
351,20200428,20200510,20200505,11075,3375.00
314,20200428,20200510,20200505,17734,3578.00
313,20200428,20200510,20200505,17735,3578.00
322,20200428,20200510,20200505,25561,699.00
312,20200429,20200511,20200506,13685,3578.00
312,20200429,20200511,20200506,28255,3578.00
330,20200429,20200511,20200506,14601,699.00
345,20200429,20200511,20200506,11101,3400.00
314,20200429,20200511,20200506,17913,3578.00
310,20200429,20200511,20200506,17922,3578.00
314,20200429,20200511,20200506,17726,3578.00
350,20200430,20200512,20200507,29391,3375.00
350,20200430,20200512,20200507,25891,3375.00
347,20200501,20200513,20200508,29448,3400.00
314,20200501,20200513,20200508,28664,3578.00
347,20200501,20200513,20200508,25917,3400.00
349,20200501,20200513,20200508,11107,3375.00
344,20200501,20200513,20200508,11110,3400.00
313,20200501,20200513,20200508,28660,3578.00
314,20200502,20200514,20200509,28667,3578.00
314,20200502,20200514,20200509,28653,3578.00
312,20200502,20200514,20200509,28662,3578.00
314,20200503,20200515,20200510,13782,3578.00
348,20200503,20200515,20200510,11108,3375.00
346,20200503,20200515,20200510,11134,3400.00
310,20200503,20200515,20200510,18210,3578.00
313,20200504,20200516,20200511,28671,3578.00
312,20200504,20200516,20200511,28790,3578.00
314,20200504,20200516,20200511,28794,3578.00
311,20200504,20200516,20200511,28627,3578.00
342,20200504,20200516,20200511,26683,699.00
346,20200504,20200516,20200511,11104,3400.00
310,20200505,20200517,20200512,13795,3578.00
330,20200505,20200517,20200512,17987,699.00
314,20200505,20200517,20200512,28761,3578.00
313,20200505,20200517,20200512,28645,3578.00
310,20200505,20200517,20200512,18250,3578.00
345,20200505,20200517,20200512,11124,3400.00
313,20200505,20200517,20200512,18238,3578.00
310,20200506,20200518,20200513,12290,3578.00
348,20200506,20200518,20200513,29400,3375.00
310,20200506,20200518,20200513,28792,3578.00
314,20200506,20200518,20200513,18243,3578.00
